shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Roja,41.62701, -4.79469,664
Roja,41.62681, -4.79488,665
Roja,41.62666, -4.79502,666
Roja,41.62652, -4.79514,667
Roja,41.62652, -4.79515,668
Roja,41.62636, -4.79527,669
Roja,41.62623, -4.79539,670
Roja,41.62606, -4.79553,671
Roja,41.62594, -4.79564,672
Roja,41.62578, -4.79577,673
Roja,41.62561, -4.79592,674
Roja,41.62534, -4.79612,675
Roja,41.6251, -4.79627,676
Roja,41.62491, -4.79636,677
Roja,41.62481, -4.79639,678
Roja,41.62471, -4.79641,679
Roja,41.62463, -4.79642,680
Roja,41.62457, -4.79643,681
Roja,41.62445, -4.79642,682
Roja,41.62439, -4.79641,683
Roja,41.62403, -4.79639,684
Roja,41.62362, -4.79627,685
Roja,41.62357, -4.79625,686
Roja,41.62323, -4.79616,687
Roja,41.62316, -4.79615,688
Roja,41.62261, -4.79592,689
Roja,41.62259, -4.79591,690
Roja,41.62235, -4.79584,691
Roja,41.62233, -4.79586,692
Roja,41.62232, -4.79587,693
Roja,41.62231, -4.79587,694
Roja,41.6223, -4.79588,695
Roja,41.62229, -4.79589,696
Roja,41.62228, -4.79589,697
Roja,41.62227, -4.7959,698
Roja,41.62226, -4.7959,699
Roja,41.62225, -4.7959,700
Roja,41.62224, -4.7959,701
Roja,41.62223, -4.7959,702
Roja,41.62222, -4.7959,703
Roja,41.62221, -4.7959,704
Roja,41.6222, -4.79589,705
Roja,41.62219, -4.79589,706
Roja,41.62218, -4.79589,707
Roja,41.62217, -4.79588,708
Roja,41.62207, -4.79608,709
Roja,41.62201, -4.79618,710
Roja,41.62192, -4.79642,711
Roja,41.6219, -4.7965,712
Roja,41.62187, -4.7966,713
Roja,41.62184, -4.79673,714
Roja,41.62183, -4.79678,715
Roja,41.6218, -4.79696,716
Roja,41.6218, -4.79697,717
Roja,41.62179, -4.79723,718
Roja,41.6218, -4.79744,719
Roja,41.62181, -4.79747,720
Roja,41.62185, -4.79778,721
Roja,41.62185, -4.79783,722
Roja,41.62191, -4.79812,723
Roja,41.62194, -4.79832,724
Roja,41.62194, -4.79838,725
Roja,41.62194, -4.79855,726
Roja,41.62194, -4.79863,727
Roja,41.62194, -4.7987,728
Roja,41.62191, -4.79895,729
Roja,41.62187, -4.79909,730
Roja,41.62182, -4.79925,731
Roja,41.6218, -4.79931,732
Roja,41.62165, -4.79962,733
Roja,41.62143, -4.7999,734
Roja,41.62129, -4.80005,735
Roja,41.62093, -4.80044,736
Roja,41.62035, -4.80104,737
Roja,41.62017, -4.80122,738
Roja,41.62036, -4.80152,739
Roja,41.62047, -4.80169,740
Roja,41.62054, -4.80179,741
Roja,41.62061, -4.80187,742
Roja,41.62063, -4.80186,743
Roja,41.62064, -4.80186,744
Roja,41.62065, -4.80186,745
Roja,41.62066, -4.80187,746
Roja,41.62067, -4.80187,747
Roja,41.62069, -4.80187,748
Roja,41.6207, -4.80188,749
Roja,41.62071, -4.80188,750
Roja,41.62072, -4.80189,751
Roja,41.62073, -4.80189,752
Roja,41.62074, -4.8019,753
Roja,41.62075, -4.80191,754
Roja,41.62075, -4.80192,755
Roja,41.62076, -4.80193,756
Roja,41.62077, -4.80195,757
Roja,41.62078, -4.80196,758
Roja,41.62078, -4.80197,759
Roja,41.62079, -4.80199,760
Roja,41.62079, -4.802,761
Roja,41.6208, -4.80202,762
Roja,41.6208, -4.80203,763
Roja,41.6208, -4.80205,764
Roja,41.6208, -4.80206,765
Roja,41.62081, -4.80208,766
Roja,41.62081, -4.80209,767
Roja,41.6208, -4.80211,768
Roja,41.6208, -4.80212,769
Roja,41.6208, -4.80213,770
Roja,41.6208, -4.80214,771
Roja,41.6208, -4.80215,772
Roja,41.62079, -4.80217,773
Roja,41.62079, -4.80218,774
Roja,41.62078, -4.80219,775
Roja,41.6208, -4.80224,776
Roja,41.62082, -4.80227,777
Roja,41.62084, -4.80235,778
Roja,41.62132, -4.80321,779
Roja,41.62172, -4.80388,780
Roja,41.62199, -4.80438,781
Roja,41.6222, -4.80476,782
Roja,41.62222, -4.80475,783
Roja,41.62223, -4.80474,784
Roja,41.62224, -4.80474,785
Roja,41.62225, -4.80473,786
Roja,41.62226, -4.80473,787
Roja,41.62227, -4.80473,788
Roja,41.62228, -4.80473,789
Roja,41.62229, -4.80473,790
Roja,41.6223, -4.80473,791
Roja,41.62231, -4.80473,792
Roja,41.62232, -4.80474,793
Roja,41.62233, -4.80474,794
Roja,41.62234, -4.80475,795
Roja,41.62235, -4.80475,796
Roja,41.62236, -4.80476,797
Roja,41.62237, -4.80477,798
Roja,41.62238, -4.80477,799
Roja,41.62238, -4.80478,800
Roja,41.62239, -4.80479,801
Roja,41.6224, -4.8048,802
Roja,41.6224, -4.80481,803
Roja,41.62241, -4.80483,804
Roja,41.62242, -4.80484,805
Roja,41.62242, -4.80485,806
Roja,41.62242, -4.80487,807
Roja,41.62243, -4.80488,808
Roja,41.62243, -4.80489,809
Roja,41.62243, -4.80491,810
Roja,41.62243, -4.80492,811
Roja,41.62243, -4.80493,812
Roja,41.62243, -4.80495,813
Roja,41.62243, -4.80496,814
Roja,41.62243, -4.80498,815
Roja,41.62243, -4.80499,816
Roja,41.62242, -4.805,817
Roja,41.62242, -4.80502,818
Roja,41.62242, -4.80503,819
Roja,41.62241, -4.80504,820
Roja,41.62241, -4.80505,821
Roja,41.6224, -4.80506,822
Roja,41.62239, -4.80507,823
Roja,41.62239, -4.80508,824
Roja,41.62238, -4.80509,825
Roja,41.62237, -4.8051,826
Roja,41.62236, -4.80511,827
Roja,41.62235, -4.80512,828
Roja,41.62234, -4.80512,829
Roja,41.62233, -4.80513,830
Roja,41.62232, -4.80513,831
Roja,41.62231, -4.80513,832
Roja,41.6223, -4.80514,833
Roja,41.62229, -4.80514,834
Roja,41.62228, -4.80514,835
Roja,41.62227, -4.80514,836
Roja,41.62226, -4.80514,837
Roja,41.62225, -4.80513,838
Roja,41.62224, -4.80513,839
Roja,41.62223, -4.80513,840
Roja,41.62222, -4.80512,841
Roja,41.62221, -4.80512,842
Roja,41.6222, -4.80511,843
Roja,41.6222, -4.8051,844
Roja,41.62218, -4.80509,845
Roja,41.62209, -4.80526,846
Roja,41.62199, -4.80545,847
Roja,41.62188, -4.80565,848
Roja,41.62167, -4.80604,849
Roja,41.62148, -4.80639,850
Roja,41.62146, -4.80643,851
Roja,41.62139, -4.80654,852
Roja,41.62133, -4.80665,853
Roja,41.62123, -4.80683,854
Roja,41.62069, -4.80774,855
Roja,41.62056, -4.80798,856
Roja,41.62037, -4.8083,857
Roja,41.62038, -4.80831,858
Roja,41.62039, -4.80831,859
Roja,41.62039, -4.80833,860
Roja,41.6204, -4.80833,861
Roja,41.6204, -4.80835,862
Roja,41.62041, -4.80836,863
Roja,41.62041, -4.80837,864
Roja,41.62042, -4.80838,865
Roja,41.62042, -4.80839,866
Roja,41.62043, -4.8084,867
Roja,41.62043, -4.80842,868
Roja,41.62043, -4.80843,869
Roja,41.62043, -4.80844,870
Roja,41.62043, -4.80845,871
Roja,41.62043, -4.80847,872
Roja,41.62043, -4.80848,873
Roja,41.62043, -4.80849,874
Roja,41.62043, -4.80851,875
Roja,41.62043, -4.80852,876
Roja,41.62042, -4.80853,877
Roja,41.62042, -4.80854,878
Roja,41.62042, -4.80855,879
Roja,41.62041, -4.80857,880
Roja,41.6207, -4.80886,881
Roja,41.62083, -4.80899,882
Roja,41.62103, -4.80919,883
Roja,41.62136, -4.80954,884
Roja,41.62171, -4.80987,885
Roja,41.62231, -4.8105,886
Roja,41.62232, -4.81051,887
Roja,41.62221, -4.8107,888
Roja,41.62181, -4.81143,889
Roja,41.62162, -4.81172,890
Roja,41.62157, -4.81178,891
Roja,41.62145, -4.81195,892
Roja,41.62141, -4.81193,893
Roja,41.62136, -4.81191,894
Roja,41.62132, -4.8119,895
Roja,41.62127, -4.8119,896
Roja,41.62122, -4.8119,897
Roja,41.62119, -4.81192,898
Roja,41.62116, -4.81193,899
Roja,41.62112, -4.81195,900
Roja,41.62104, -4.81202,901
Roja,41.62098, -4.81208,902
Roja,41.62097, -4.8121,903
Roja,41.62095, -4.81212,904
Roja,41.62092, -4.81217,905
Roja,41.62085, -4.81229,906
Roja,41.62083, -4.81232,907
Roja,41.62072, -4.81252,908
Roja,41.62069, -4.81258,909
Roja,41.62063, -4.81272,910
Roja,41.62061, -4.81275,911
Roja,41.62057, -4.81287,912
Roja,41.6205, -4.81306,913
Roja,41.62047, -4.81315,914
Roja,41.62045, -4.8132,915
Roja,41.6204, -4.81341,916
Roja,41.62037, -4.81358,917
Roja,41.62034, -4.8137,918
Roja,41.62031, -4.81377,919
Roja,41.62028, -4.81385,920
Roja,41.62024, -4.81395,921
Roja,41.62021, -4.81401,922
Roja,41.62008, -4.81422,923
Roja,41.62005, -4.81429,924
Roja,41.61997, -4.8144,925
Roja,41.61973, -4.81476,926
Roja,41.61958, -4.81447,927
Roja,41.61956, -4.81444,928
Roja,41.61935, -4.814,929
Roja,41.61897, -4.81318,930
Roja,41.61889, -4.81296,931
Roja,41.61874, -4.81252,932
Roja,41.61855, -4.81193,933
Roja,41.61854, -4.81194,934
Roja,41.61853, -4.81195,935
Roja,41.61851, -4.81195,936
Roja,41.6185, -4.81196,937
Roja,41.61849, -4.81196,938
Roja,41.61847, -4.81196,939
Roja,41.61846, -4.81197,940
Roja,41.61845, -4.81196,941
Roja,41.61843, -4.81196,942
Roja,41.61842, -4.81196,943
Roja,41.61841, -4.81195,944
Roja,41.6184, -4.81195,945
Roja,41.61839, -4.81194,946
Roja,41.61837, -4.81193,947
Roja,41.61836, -4.81193,948
Roja,41.61835, -4.81191,949
Roja,41.61828, -4.81205,950
Roja,41.61814, -4.8123,951
Roja,41.61808, -4.81245,952
Roja,41.61806, -4.81277,953
Roja,41.61807, -4.81279,954
Roja,41.61807, -4.81281,955
Roja,41.61808, -4.81282,956
Roja,41.61808, -4.81284,957
Roja,41.61808, -4.81286,958
Roja,41.61808, -4.81288,959
Roja,41.61808, -4.81289,960
Roja,41.61808, -4.81291,961
Roja,41.61808, -4.81293,962
Roja,41.61807, -4.81294,963
Roja,41.61807, -4.81296,964
Roja,41.61806, -4.81298,965
Roja,41.61806, -4.81299,966
Roja,41.61805, -4.81301,967
Roja,41.61804, -4.81302,968
Roja,41.61803, -4.81304,969
Roja,41.61803, -4.81305,970
Roja,41.61802, -4.81306,971
Roja,41.61801, -4.81307,972
Roja,41.61799, -4.81308,973
Roja,41.61798, -4.81308,974
Roja,41.61797, -4.81309,975
Roja,41.61796, -4.8131,976
Roja,41.61795, -4.8131,977
Roja,41.61793, -4.81311,978
Roja,41.61791, -4.81311,979
Roja,41.6179, -4.81311,980
Roja,41.61789, -4.8131,981
Roja,41.61787, -4.8131,982
Roja,41.61786, -4.8131,983
Roja,41.61785, -4.81309,984
Roja,41.61784, -4.81308,985
Roja,41.61783, -4.81308,986
Roja,41.61781, -4.81307,987
Roja,41.61779, -4.81305,988
Roja,41.61778, -4.81303,989
Roja,41.61777, -4.81301,990
Roja,41.61777, -4.813,991
Roja,41.61776, -4.81298,992
Roja,41.61775, -4.81297,993
Roja,41.61775, -4.81295,994
Roja,41.61774, -4.81293,995
Roja,41.61774, -4.81292,996
Roja,41.61774, -4.81289,997
Roja,41.61774, -4.81287,998
Roja,41.61774, -4.81286,999
Roja,41.61774, -4.81284,1000
Roja,41.61774, -4.81282,1001
Roja,41.61775, -4.81281,1002
Roja,41.61775, -4.81279,1003
Roja,41.61776, -4.81277,1004
Roja,41.6177, -4.81251,1005
Roja,41.6177, -4.8125,1006
Roja,41.61764, -4.81227,1007
Roja,41.61763, -4.81224,1008
Roja,41.61756, -4.81205,1009
Roja,41.61749, -4.81183,1010
Roja,41.6172, -4.81095,1011
Roja,41.61665, -4.80938,1012
Roja,41.61656, -4.80913,1013
Roja,41.61641, -4.8087,1014
Roja,41.61622, -4.80813,1015
Roja,41.61591, -4.80715,1016
Roja,41.61558, -4.80612,1017
Roja,41.61547, -4.80579,1018
Roja,41.61547, -4.80578,1019
Roja,41.61536, -4.80549,1020
Roja,41.6153, -4.80536,1021
Roja,41.61522, -4.80524,1022
Roja,41.61514, -4.80526,1023
Roja,41.61508, -4.80527,1024
Roja,41.61503, -4.80526,1025
Roja,41.61498, -4.80524,1026
Roja,41.61493, -4.80521,1027
Roja,41.61489, -4.80518,1028
Roja,41.61489, -4.80517,1029
Roja,41.61485, -4.80513,1030
Roja,41.61481, -4.80507,1031
Roja,41.61479, -4.80501,1032
Roja,41.61477, -4.80495,1033
Roja,41.61476, -4.80488,1034
Roja,41.61475, -4.80481,1035
Roja,41.61475, -4.80474,1036
Roja,41.61477, -4.80467,1037
Roja,41.61479, -4.8046,1038
Roja,41.61481, -4.80454,1039
Roja,41.61482, -4.80453,1040
Roja,41.61485, -4.80449,1041
Roja,41.61489, -4.80444,1042
Roja,41.6149, -4.80443,1043
Roja,41.61491, -4.80442,1044
Roja,41.61492, -4.80441,1045
Roja,41.61493, -4.8044,1046
Roja,41.61495, -4.80439,1047
Roja,41.61496, -4.80438,1048
Roja,41.61497, -4.80438,1049
Roja,41.61498, -4.80437,1050
Roja,41.61504, -4.80435,1051
Roja,41.61509, -4.80434,1052
Roja,41.61514, -4.80435,1053
Roja,41.61519, -4.80436,1054
Roja,41.61524, -4.80439,1055
Roja,41.61529, -4.80442,1056
Roja,41.61531, -4.80445,1057
Roja,41.61535, -4.80439,1058
Roja,41.61574, -4.80389,1059
Roja,41.61585, -4.80374,1060
Roja,41.6159, -4.80369,1061
Roja,41.61629, -4.80319,1062
Roja,41.61642, -4.80303,1063
Roja,41.61654, -4.80286,1064
Roja,41.61707, -4.8022,1065
Roja,41.61721, -4.80201,1066
Roja,41.6176, -4.80151,1067
Roja,41.61773, -4.80134,1068
Roja,41.61819, -4.80077,1069
Roja,41.61841, -4.80049,1070
Roja,41.61892, -4.79985,1071
Roja,41.61905, -4.79968,1072
Roja,41.61904, -4.79967,1073
Roja,41.61904, -4.79966,1074
Roja,41.61904, -4.79965,1075
Roja,41.61904, -4.79964,1076
Roja,41.61904, -4.79963,1077
Roja,41.61904, -4.79962,1078
Roja,41.61904, -4.79961,1079
Roja,41.61904, -4.7996,1080
Roja,41.61904, -4.79959,1081
Roja,41.61904, -4.79958,1082
Roja,41.61904, -4.79957,1083
Roja,41.61904, -4.79956,1084
Roja,41.61904, -4.79955,1085
Roja,41.61904, -4.79954,1086
Roja,41.61905, -4.79954,1087
Roja,41.61905,-4.7995,1088
Roja,41.61872, -4.79896,1089
Roja,41.61819, -4.79805,1090
Roja,41.61816, -4.79799,1091
Roja,41.61812, -4.79789,1092
Roja,41.61807, -4.79777,1093
Roja,41.61805, -4.79767,1094
Roja,41.618, -4.79744,1095
Roja,41.61799, -4.7971,1096
Roja,41.61798, -4.79658,1097
Roja,41.61797, -4.79658,1098
Roja,41.61796, -4.79657,1099
Roja,41.61795, -4.79657,1100
Roja,41.61794, -4.79656,1101
Roja,41.61793, -4.79655,1102
Roja,41.61792, -4.79655,1103
Roja,41.61792, -4.79654,1104
Roja,41.61791, -4.79654,1105
Roja,41.6179, -4.79653,1106
Roja,41.6179, -4.79652,1107
Roja,41.61789, -4.79652,1108
Roja,41.61789, -4.79651,1109
Roja,41.61763, -4.79668,1110
Roja,41.61745, -4.7968,1111
Roja,41.61635, -4.79755,1112
Roja,41.61493, -4.79852,1113
Roja,41.61475, -4.79863,1114
Roja,41.61419, -4.79901,1115
Roja,41.61403, -4.79912,1116
Roja,41.61323, -4.79967,1117
Roja,41.61319, -4.79975,1118
Roja,41.61303, -4.79986,1119
Roja,41.61297, -4.7999,1120
Roja,41.61297, -4.79993,1121
Roja,41.61298, -4.79997,1122
Roja,41.61298, -4.8,1123
Roja,41.61298, -4.80004,1124
Roja,41.61297, -4.80007,1125
Roja,41.61296, -4.8001,1126
Roja,41.61295, -4.80013,1127
Roja,41.61294, -4.80016,1128
Roja,41.61292, -4.80019,1129
Roja,41.61291, -4.80021,1130
Roja,41.61289, -4.80024,1131
Roja,41.61287, -4.80026,1132
Roja,41.61282, -4.80029,1133
Roja,41.6128, -4.8003,1134
Roja,41.61277, -4.80031,1135
Roja,41.61274, -4.80032,1136
Roja,41.61271, -4.80032,1137
Roja,41.61268, -4.80032,1138
Roja,41.61265, -4.80031,1139
Roja,41.61262, -4.80029,1140
Roja,41.61258, -4.80027,1141
Roja,41.61255, -4.80024,1142
Roja,41.61254, -4.80021,1143
Roja,41.61252, -4.80018,1144
Roja,41.61251, -4.80015,1145
Roja,41.61249, -4.80011,1146
Roja,41.61249, -4.80008,1147
Roja,41.61248, -4.80004,1148
Roja,41.61248, -4.8,1149
Roja,41.61248, -4.79997,1150
Roja,41.61249, -4.79993,1151
Roja,41.61249, -4.79989,1152
Roja,41.6125, -4.79986,1153
Roja,41.61252, -4.79983,1154
Roja,41.61255, -4.79977,1155
Roja,41.61257, -4.79959,1156
Roja,41.6126, -4.79946,1157
Roja,41.61261, -4.79942,1158
Roja,41.61262, -4.79937,1159
Roja,41.61265, -4.79929,1160
Roja,41.6127, -4.79921,1161
Roja,41.61307, -4.79847,1162
Roja,41.61308, -4.79846,1163
Roja,41.61346, -4.79768,1164
Roja,41.61347, -4.79766,1165
Roja,41.61362, -4.79738,1166
Roja,41.61371, -4.79717,1167
Roja,41.61374, -4.79707,1168
Roja,41.61376, -4.79701,1169
Roja,41.61377, -4.79694,1170
Roja,41.61378, -4.7969,1171
Roja,41.61379, -4.79679,1172
Roja,41.61378, -4.7967,1173
Roja,41.61378, -4.79659,1174
Roja,41.61376, -4.79651,1175
Roja,41.61374, -4.79642,1176
Roja,41.61372, -4.79638,1177
Roja,41.61367, -4.79629,1178
Roja,41.61362, -4.79621,1179
Roja,41.6136, -4.79619,1180
Roja,41.61358, -4.79615,1181
Roja,41.61351, -4.79606,1182
Roja,41.61331, -4.79586,1183
Roja,41.61317, -4.79573,1184
Roja,41.61313, -4.79569,1185
Roja,41.61292, -4.79551,1186
Roja,41.61283, -4.79544,1187
Roja,41.61276, -4.79538,1188
Roja,41.61267, -4.79531,1189
Roja,41.6126, -4.79525,1190
Roja,41.61244, -4.7951,1191
Roja,41.61233, -4.795,1192
Roja,41.61226, -4.79497,1193
Roja,41.6121, -4.79483,1194
Roja,41.61204, -4.79475,1195
Roja,41.61203, -4.79475,1196
Roja,41.61202, -4.79475,1197
Roja,41.61201, -4.79475,1198
Roja,41.612, -4.79475,1199
Roja,41.61199, -4.79474,1200
Roja,41.61198, -4.79473,1201
Roja,41.61197, -4.79472,1202
Roja,41.61172, -4.79468,1203
Roja,41.61162, -4.79468,1204
Roja,41.61159, -4.79469,1205
Roja,41.61151, -4.79471,1206
Roja,41.61145, -4.79474,1207
Roja,41.61143, -4.79475,1208
Roja,41.61139, -4.79477,1209
Roja,41.61135, -4.7948,1210
Roja,41.6113, -4.79484,1211
Roja,41.61125, -4.79488,1212
Roja,41.6112, -4.79492,1213
Roja,41.61116, -4.79498,1214
Roja,41.61111, -4.79504,1215
Roja,41.61108, -4.79509,1216
Roja,41.61108, -4.7951,1217
Roja,41.61104, -4.79517,1218
Roja,41.61101, -4.79524,1219
Roja,41.61099, -4.7953,1220
Roja,41.61096, -4.79539,1221
Roja,41.61094, -4.79548,1222
Roja,41.61093, -4.79556,1223
Roja,41.61092, -4.79565,1224
Roja,41.61092, -4.79574,1225
Roja,41.61092, -4.79584,1226
Roja,41.61094, -4.79593,1227
Roja,41.61095, -4.79602,1228
Roja,41.61097, -4.79609,1229
Roja,41.61101, -4.79624,1230
Roja,41.61109, -4.79647,1231
Roja,41.61118, -4.79679,1232
Roja,41.61121, -4.79688,1233
Roja,41.61122, -4.79687,1234
Roja,41.61123, -4.79687,1235
Roja,41.61123, -4.79686,1236
Roja,41.61124, -4.79686,1237
Roja,41.61125, -4.79685,1238
Roja,41.61126, -4.79685,1239
Roja,41.61127, -4.79685,1240
Roja,41.61128, -4.79685,1241
Roja,41.61128, -4.79684,1242
Roja,41.61129, -4.79684,1243
Roja,41.6113, -4.79685,1244
Roja,41.61131, -4.79685,1245
Roja,41.61132, -4.79685,1246
Roja,41.61132, -4.79686,1247
Roja,41.61133, -4.79686,1248
Roja,41.61134, -4.79686,1249
Roja,41.61134, -4.79687,1250
Roja,41.61135, -4.79687,1251
Roja,41.61135, -4.79688,1252
Roja,41.61136, -4.79688,1253
Roja,41.61136, -4.79689,1254
Roja,41.61137, -4.79689,1255
Roja,41.61137, -4.7969,1256
Roja,41.61137, -4.79691,1257
Roja,41.61138, -4.79692,1258
Roja,41.61138, -4.79693,1259
Roja,41.61138, -4.79694,1260
Roja,41.61139, -4.79695,1261
Roja,41.61139, -4.79696,1262
Roja,41.61139, -4.79697,1263
Roja,41.61139, -4.79698,1264
Roja,41.61139, -4.79699,1265
Roja,41.61139, -4.797,1266
Roja,41.61139, -4.79701,1267
Roja,41.61139, -4.79702,1268
Roja,41.61139, -4.79703,1269
Roja,41.61138, -4.79703,1270
Roja,41.61138, -4.79704,1271
Roja,41.61138, -4.79705,1272
Roja,41.61138, -4.79706,1273
Roja,41.61137, -4.79706,1274
Roja,41.61137, -4.79707,1275
Roja,41.61137, -4.79708,1276
Roja,41.61136, -4.79708,1277
Roja,41.61136, -4.79709,1278
Roja,41.61135, -4.79709,1279
Roja,41.61135, -4.7971,1280
Roja,41.61134, -4.79711,1281
Roja,41.61133, -4.79712,1282
Roja,41.61132, -4.79712,1283
Roja,41.61131, -4.79712,1284
Roja,41.61131, -4.79713,1285
Roja,41.6113, -4.79713,1286
Roja,41.61129, -4.79713,1287
Roja,41.61128, -4.79713,1288
Roja,41.61127, -4.79713,1289
Roja,41.61126, -4.79713,1290
Roja,41.61126, -4.79712,1291
Roja,41.61125, -4.79712,1292
Roja,41.61124, -4.79712,1293
Roja,41.61123, -4.79711,1294
Roja,41.61122, -4.79711,1295
Roja,41.61122, -4.7971,1296
Roja,41.61121, -4.79709,1297
Roja,41.61117, -4.79711,1298
Roja,41.61121, -4.79709,1299
Roja,41.61121, -4.79708,1300
Roja,41.6112, -4.79708,1301
Roja,41.6112, -4.79707,1302
Roja,41.61119, -4.79706,1303
Roja,41.61119, -4.79705,1304
Roja,41.61119, -4.79704,1305
Roja,41.61118, -4.79704,1306
Roja,41.61118, -4.79703,1307
Roja,41.61118, -4.79702,1308
Roja,41.61118, -4.79701,1309
Roja,41.61118, -4.797,1310
Roja,41.61118, -4.79699,1311
Roja,41.61118, -4.79698,1312
Roja,41.61118, -4.79697,1313
Roja,41.61118, -4.79696,1314
Roja,41.61118, -4.79695,1315
Roja,41.61118, -4.79694,1316
Roja,41.61119, -4.79693,1317
Roja,41.61119, -4.79692,1318
Roja,41.61119, -4.79691,1319
Roja,41.6112, -4.79691,1320
Roja,41.6112, -4.7969,1321
Roja,41.6112, -4.79689,1322
Roja,41.61121, -4.79689,1323
Roja,41.61121, -4.79688,1324
Roja,41.61118, -4.79679,1325
Roja,41.61109, -4.79647,1326
Roja,41.61101, -4.79624,1327
Roja,41.61097, -4.79609,1328
Roja,41.61095, -4.79602,1329
Roja,41.61094, -4.79593,1330
Roja,41.61092, -4.79584,1331
Roja,41.61092, -4.79574,1332
Roja,41.61092, -4.79565,1333
Roja,41.61093, -4.79556,1334
Roja,41.61094, -4.79548,1335
Roja,41.61096, -4.79539,1336
Roja,41.61099, -4.7953,1337
Roja,41.61101, -4.79524,1338
Roja,41.61104, -4.79517,1339
Roja,41.61108, -4.7951,1340
Roja,41.61108, -4.79509,1341
Roja,41.61111, -4.79504,1342
Roja,41.61116, -4.79498,1343
Roja,41.6112, -4.79492,1344
Roja,41.61125, -4.79488,1345
Roja,41.6113, -4.79484,1346
Roja,41.61135, -4.7948,1347
Roja,41.61139, -4.79477,1348
Roja,41.61143, -4.79475,1349
Roja,41.61145, -4.79474,1350
Roja,41.61151, -4.79471,1351
Roja,41.61159, -4.79469,1352
Roja,41.61162, -4.79468,1353
Roja,41.61164, -4.79461,1354
Roja,41.61165, -4.79457,1355
Roja,41.61166, -4.79454,1356
Roja,41.61166, -4.79451,1357
Roja,41.61166, -4.79448,1358
Roja,41.61165, -4.79437,1359
Roja,41.61158, -4.79434,1360
Roja,41.61151, -4.7943,1361
Roja,41.61142, -4.79423,1362
Roja,41.61136, -4.79418,1363
Roja,41.61127, -4.79409,1364
Roja,41.61126, -4.7941,1365
Roja,41.61124, -4.79411,1366
Roja,41.61123, -4.79411,1367
Roja,41.61122, -4.79412,1368
Roja,41.61121, -4.79412,1369
Roja,41.6112, -4.79412,1370
Roja,41.61118, -4.79412,1371
Roja,41.61117, -4.79412,1372
Roja,41.61116, -4.79412,1373
Roja,41.61115, -4.79412,1374
Roja,41.61113, -4.79411,1375
Roja,41.61112, -4.79411,1376
Roja,41.61111, -4.7941,1377
Roja,41.6111, -4.79409,1378
Roja,41.61109, -4.79408,1379
Roja,41.61108, -4.79407,1380
Roja,41.61107, -4.79406,1381
Roja,41.61106, -4.79405,1382
Roja,41.61105, -4.79404,1383
Roja,41.61105, -4.79403,1384
Roja,41.61104, -4.79401,1385
Roja,41.61103, -4.794,1386
Roja,41.61103, -4.79398,1387
Roja,41.61102, -4.79396,1388
Roja,41.61102, -4.79395,1389
Roja,41.61102, -4.79393,1390
Roja,41.61102, -4.79391,1391
Roja,41.61102, -4.7939,1392
Roja,41.61102, -4.79388,1393
Roja,41.61102, -4.79386,1394
Roja,41.61102, -4.79385,1395
Roja,41.61102, -4.79383,1396
Roja,41.61103, -4.79382,1397
Roja,41.61103, -4.7938,1398
Roja,41.61104, -4.79379,1399
Roja,41.61104, -4.79377,1400
Roja,41.61105, -4.79376,1401
Roja,41.61106, -4.79375,1402
Roja,41.61107, -4.79373,1403
Roja,41.61108, -4.79372,1404
Roja,41.61109, -4.79371,1405
Roja,41.6111, -4.7937,1406
Roja,41.61111, -4.7937,1407
Roja,41.61112, -4.79369,1408
Roja,41.61111, -4.79352,1409
Roja,41.61109, -4.79328,1410
Roja,41.61105, -4.79256,1411
Roja,41.61103, -4.79232,1412
Roja,41.61101, -4.79232,1413
Roja,41.611, -4.79232,1414
Roja,41.61098, -4.79231,1415
Roja,41.61097, -4.79231,1416
Roja,41.61095, -4.7923,1417
Roja,41.61094, -4.7923,1418
Roja,41.61092, -4.79229,1419
Roja,41.61091, -4.79228,1420
Roja,41.6109, -4.79226,1421
Roja,41.61089, -4.79225,1422
Roja,41.61087, -4.79223,1423
Roja,41.61086, -4.79222,1424
Roja,41.61086, -4.7922,1425
Roja,41.61085, -4.79218,1426
Roja,41.61084, -4.79216,1427
Roja,41.61084, -4.79214,1428
Roja,41.61083, -4.79212,1429
Roja,41.61083, -4.7921,1430
Roja,41.61083, -4.79208,1431
Roja,41.61083, -4.79206,1432
Roja,41.61083, -4.79204,1433
Roja,41.61083, -4.79201,1434
Roja,41.61083, -4.79199,1435
Roja,41.61084, -4.79197,1436
Roja,41.61085, -4.79196,1437
Roja,41.61085, -4.79194,1438
Roja,41.61086, -4.79192,1439
Roja,41.61087, -4.7919,1440
Roja,41.61088, -4.79189,1441
Roja,41.61089, -4.79187,1442
Roja,41.61091, -4.79186,1443
Roja,41.61092, -4.79185,1444
Roja,41.61093, -4.79184,1445
Roja,41.61095, -4.79183,1446
Roja,41.61096, -4.79182,1447
Roja,41.61098, -4.79182,1448
Roja,41.61099, -4.79182,1449
Roja,41.61101, -4.79182,1450
Roja,41.61096, -4.79118,1451
Roja,41.61096, -4.79108,1452
Roja,41.61095, -4.79094,1453
